,round_log_date,round_departure_date,Route,Price,AL
34374,2019-05-10,2019-08-13,THRMHD,4874666.66666667,3
34376,2019-05-10,2019-08-14,MHDTHR,5221000,1
34377,2019-05-10,2019-08-14,THRMHD,5221000,1
34379,2019-05-10,2019-08-15,MHDTHR,4230500,2
34380,2019-05-10,2019-08-15,THRMHD,3980000,1
34382,2019-05-10,2019-08-16,MHDTHR,3579000,3
34383,2019-05-10,2019-08-16,THRMHD,4293750,4
34384,2019-05-10,2019-08-17,MHDTHR,4961250,4
34386,2019-05-10,2019-08-17,THRMHD,4600500,2
34387,2019-05-10,2019-08-18,MHDTHR,5221000,1
34388,2019-05-10,2019-08-18,THRMHD,4624666.66666667,3
34389,2019-05-10,2019-08-19,THRMHD,3116500,2
34390,2019-05-10,2019-08-20,THRMHD,4874666.66666667,3
34391,2019-05-10,2019-08-21,MHDTHR,3240000,1
34393,2019-05-10,2019-08-21,THRMHD,4600500,2
34396,2019-05-10,2019-08-22,MHDTHR,4301750,4
34397,2019-05-10,2019-08-22,THRMHD,4291333.33333333,3
34399,2019-05-10,2019-08-23,THRMHD,4116750,4
34401,2019-05-10,2019-08-24,THRMHD,4498333.33333333,3
34405,2019-05-10,2019-08-28,MHDTHR,4116750,4
34408,2019-05-10,2019-08-28,THRMHD,4600500,2
34412,2019-05-10,2019-08-29,THRMHD,4158666.66666667,3
34416,2019-05-10,2019-08-30,THRMHD,4186250,4
34420,2019-05-10,2019-08-31,THRMHD,5221000,1
34425,2019-05-10,2019-09-02,MHDTHR,3626500,4
34429,2019-05-10,2019-09-03,MHDTHR,3995333.33333333,3
34433,2019-05-10,2019-09-04,MHDTHR,5221000,1
34437,2019-05-10,2019-09-05,MHDTHR,4230500,2
34440,2019-05-10,2019-09-06,MHDTHR,3708666.66666667,3
34441,2019-05-10,2019-09-07,MHDTHR,5221000,1
34443,2019-05-10,2019-09-07,THRMHD,3896000,1
34445,2019-05-10,2019-09-08,MHDTHR,5221000,1
34456,2019-05-10,2019-09-11,THRMHD,4600500,2
34460,2019-05-10,2019-09-12,THRMHD,4158666.66666667,3
34462,2019-05-10,2019-09-13,THRMHD,4186250,4
34464,2019-05-10,2019-09-14,THRMHD,5221000,1
34469,2019-05-10,2019-09-16,MHDTHR,3250000,2
34470,2019-05-10,2019-09-16,THRMHD,3116500,2
34472,2019-05-10,2019-09-17,MHDTHR,3995333.33333333,3
34474,2019-05-10,2019-09-17,THRMHD,3842000,3
34476,2019-05-10,2019-09-18,MHDTHR,5221000,1
34477,2019-05-10,2019-09-18,THRMHD,4406000,2
34484,2019-05-10,2019-09-23,THRMHD,3116500,2
34486,2019-05-10,2019-09-24,THRMHD,3938000,2
34487,2019-05-10,2019-09-25,THRMHD,4406000,2
34488,2019-05-10,2019-09-26,MHDTHR,4230500,2
34490,2019-05-10,2019-09-27,MHDTHR,3938000,2
34492,2019-05-10,2019-09-28,MHDTHR,5221000,1
34494,2019-05-10,2019-09-29,MHDTHR,5221000,1
34498,2019-05-10,2019-10-01,THRMHD,3938000,2
34499,2019-05-10,2019-10-02,THRMHD,4406000,2
34501,2019-05-10,2019-10-04,MHDTHR,3591000,1
34502,2019-05-10,2019-10-05,MHDTHR,4236000,3
34504,2019-05-10,2019-10-08,THRMHD,3938000,2
34506,2019-05-10,2019-10-09,THRMHD,4406000,2
34507,2019-05-10,2019-10-11,MHDTHR,3591000,1
34508,2019-05-10,2019-10-12,MHDTHR,4236000,3
34515,2019-05-10,2019-10-26,THRMHD,4600500,2
34516,2019-05-10,2019-10-27,THRMHD,3938000,2
34517,2019-05-10,2019-10-28,MHDTHR,3260000,1
34518,2019-05-10,2019-10-28,THRMHD,2253000,1
34519,2019-05-11,2019-05-10,MHDTHR,1802000,1
34521,2019-05-11,2019-05-11,MHDTHR,1695083.33333333,12
34525,2019-05-11,2019-05-11,THRMHD,1488462.5,10
34529,2019-05-11,2019-05-12,MHDTHR,1774090.90909091,11
34533,2019-05-11,2019-05-12,THRMHD,1427909.09090909,11
34537,2019-05-11,2019-05-13,MHDTHR,1956363.63636364,11
34541,2019-05-11,2019-05-13,THRMHD,1778750,8
34545,2019-05-11,2019-05-14,MHDTHR,1982000,10
34549,2019-05-11,2019-05-14,THRMHD,1787845.45454545,11
34553,2019-05-11,2019-05-15,MHDTHR,2028966.66666667,12
34557,2019-05-11,2019-05-15,THRMHD,2112200,10
34561,2019-05-11,2019-05-16,MHDTHR,2122727.27272727,11
34565,2019-05-11,2019-05-16,THRMHD,2308333.33333333,9
34569,2019-05-11,2019-05-17,MHDTHR,2138555.55555556,9
34573,2019-05-11,2019-05-17,THRMHD,2052333.33333333,12
34577,2019-05-11,2019-05-18,MHDTHR,2526416.66666667,12
34581,2019-05-11,2019-05-18,THRMHD,1954600,10
34585,2019-05-11,2019-05-19,MHDTHR,2427818.18181818,11
34589,2019-05-11,2019-05-19,THRMHD,2097600,10
34593,2019-05-11,2019-05-20,MHDTHR,2396100,10
34597,2019-05-11,2019-05-20,THRMHD,2245750,8
34601,2019-05-11,2019-05-21,MHDTHR,2513200,10
34605,2019-05-11,2019-05-21,THRMHD,2314545.45454545,11
34609,2019-05-11,2019-05-22,MHDTHR,2345416.66666667,12
34613,2019-05-11,2019-05-22,THRMHD,2657916.66666667,12
34617,2019-05-11,2019-05-23,MHDTHR,2617250,12
34621,2019-05-11,2019-05-23,THRMHD,4157420,10
34625,2019-05-11,2019-05-24,MHDTHR,2883777.77777778,9
34629,2019-05-11,2019-05-24,THRMHD,3834600,10
34633,2019-05-11,2019-05-25,MHDTHR,3410090.90909091,11
34637,2019-05-11,2019-05-25,THRMHD,3663666.66666667,9
34641,2019-05-11,2019-05-26,MHDTHR,3427000,10
34645,2019-05-11,2019-05-26,THRMHD,3502000,10
34649,2019-05-11,2019-05-27,MHDTHR,4274909.09090909,11
34653,2019-05-11,2019-05-27,THRMHD,3727111.11111111,9
34657,2019-05-11,2019-05-28,MHDTHR,3655800,10
34661,2019-05-11,2019-05-28,THRMHD,3145454.54545455,11
34665,2019-05-11,2019-05-29,MHDTHR,3078700,10
34669,2019-05-11,2019-05-29,THRMHD,3175909.09090909,11
34673,2019-05-11,2019-05-30,MHDTHR,3464666.66666667,12
34677,2019-05-11,2019-05-30,THRMHD,3823200,10
34681,2019-05-11,2019-05-31,MHDTHR,3113666.66666667,9
34685,2019-05-11,2019-05-31,THRMHD,2957000,10
34689,2019-05-11,2019-06-01,MHDTHR,3412000,11
34693,2019-05-11,2019-06-01,THRMHD,3379700,10
34697,2019-05-11,2019-06-02,MHDTHR,3848200,10
34701,2019-05-11,2019-06-02,THRMHD,4308555.55555556,9
34705,2019-05-11,2019-06-03,MHDTHR,3458727.27272727,11
34709,2019-05-11,2019-06-03,THRMHD,4372700,10
34713,2019-05-11,2019-06-04,MHDTHR,3556600,10
34717,2019-05-11,2019-06-04,THRMHD,5296800,10
34721,2019-05-11,2019-06-05,MHDTHR,3411909.09090909,11
34725,2019-05-11,2019-06-05,THRMHD,4417800,10
34729,2019-05-11,2019-06-06,MHDTHR,4061750,12
34733,2019-05-11,2019-06-06,THRMHD,4583090.90909091,11
34737,2019-05-11,2019-06-07,MHDTHR,4581333.33333333,9
34741,2019-05-11,2019-06-07,THRMHD,3488800,10
34745,2019-05-11,2019-06-08,MHDTHR,5367636.36363636,11
34749,2019-05-11,2019-06-08,THRMHD,3795800,10
34753,2019-05-11,2019-06-09,MHDTHR,5042300,10
34757,2019-05-11,2019-06-09,THRMHD,4070800,10
34761,2019-05-11,2019-06-10,MHDTHR,3994272.72727273,11
34765,2019-05-11,2019-06-10,THRMHD,3920400,10
34769,2019-05-11,2019-06-11,MHDTHR,4422700,10
34773,2019-05-11,2019-06-11,THRMHD,4500909.09090909,11
34777,2019-05-11,2019-06-12,MHDTHR,4058000,10
34781,2019-05-11,2019-06-12,THRMHD,4247600,10
34785,2019-05-11,2019-06-13,MHDTHR,4251916.66666667,12
34789,2019-05-11,2019-06-13,THRMHD,4581000,10
34793,2019-05-11,2019-06-14,MHDTHR,4004125,8
34797,2019-05-11,2019-06-14,THRMHD,3942600,10
34801,2019-05-11,2019-06-15,MHDTHR,4395545.45454545,11
34805,2019-05-11,2019-06-15,THRMHD,3906500,10
34809,2019-05-11,2019-06-16,MHDTHR,3989666.66666667,9
34813,2019-05-11,2019-06-16,THRMHD,4388750,8
34817,2019-05-11,2019-06-17,MHDTHR,3953200,10
34821,2019-05-11,2019-06-17,THRMHD,4156900,10
34825,2019-05-11,2019-06-18,MHDTHR,4341000,10
34829,2019-05-11,2019-06-18,THRMHD,4500909.09090909,11
34833,2019-05-11,2019-06-19,MHDTHR,3965909.09090909,11
34837,2019-05-11,2019-06-19,THRMHD,4078600,10
34841,2019-05-11,2019-06-20,MHDTHR,4281166.66666667,12
34845,2019-05-11,2019-06-20,THRMHD,4571000,10
34849,2019-05-11,2019-06-21,MHDTHR,3871625,8
34853,2019-05-11,2019-06-21,THRMHD,3942600,10
34857,2019-05-11,2019-06-22,MHDTHR,4404181.81818182,11
34861,2019-05-11,2019-06-22,THRMHD,4355125,8
34865,2019-05-11,2019-06-23,MHDTHR,3946666.66666667,3
34869,2019-05-11,2019-06-23,THRMHD,3995333.33333333,3
34873,2019-05-11,2019-06-24,MHDTHR,3626500,4
34877,2019-05-11,2019-06-24,THRMHD,3447666.66666667,3
34881,2019-05-11,2019-06-25,MHDTHR,3995333.33333333,3
34884,2019-05-11,2019-06-25,THRMHD,3842000,3
34887,2019-05-11,2019-06-26,MHDTHR,3201000,3
34891,2019-05-11,2019-06-26,THRMHD,2922000,2
34895,2019-05-11,2019-06-27,MHDTHR,3544250,4
34898,2019-05-11,2019-06-27,THRMHD,4434666.66666667,3
34901,2019-05-11,2019-06-28,MHDTHR,3841333.33333333,3
34904,2019-05-11,2019-06-28,THRMHD,3766750,4
34907,2019-05-11,2019-06-29,MHDTHR,4219250,4
34910,2019-05-11,2019-06-29,THRMHD,3682250,4
34914,2019-05-11,2019-06-30,MHDTHR,4797666.66666667,3
34918,2019-05-11,2019-06-30,THRMHD,3938000,2
34922,2019-05-11,2019-07-01,MHDTHR,4186500,4
34926,2019-05-11,2019-07-01,THRMHD,3447666.66666667,3
34929,2019-05-11,2019-07-02,MHDTHR,3995333.33333333,3
34932,2019-05-11,2019-07-02,THRMHD,3842000,3
34935,2019-05-11,2019-07-03,MHDTHR,4116750,4
34939,2019-05-11,2019-07-03,THRMHD,2746500,2
34943,2019-05-11,2019-07-04,MHDTHR,3259750,4
34946,2019-05-11,2019-07-04,THRMHD,4158666.66666667,3
34950,2019-05-11,2019-07-05,MHDTHR,3579000,3
34953,2019-05-11,2019-07-05,THRMHD,3247500,4
34956,2019-05-11,2019-07-06,MHDTHR,4022500,4
34960,2019-05-11,2019-07-06,THRMHD,3376333.33333333,3
34964,2019-05-11,2019-07-07,MHDTHR,3611000,3
34968,2019-05-11,2019-07-07,THRMHD,3995333.33333333,3
34972,2019-05-11,2019-07-08,MHDTHR,3626500,4
34976,2019-05-11,2019-07-08,THRMHD,3447666.66666667,3
34980,2019-05-11,2019-07-09,MHDTHR,3995333.33333333,3
34983,2019-05-11,2019-07-09,THRMHD,3842000,3
34986,2019-05-11,2019-07-10,MHDTHR,4190333.33333333,3
34989,2019-05-11,2019-07-10,THRMHD,3620000,2
34993,2019-05-11,2019-07-11,MHDTHR,3444750,4
34996,2019-05-11,2019-07-11,THRMHD,4762000,3
34999,2019-05-11,2019-07-12,MHDTHR,4137000,2
35002,2019-05-11,2019-07-12,THRMHD,3797250,4
35004,2019-05-11,2019-07-13,MHDTHR,4119750,4
35007,2019-05-11,2019-07-13,THRMHD,4572250,4
35010,2019-05-11,2019-07-14,MHDTHR,3743666.66666667,3
35013,2019-05-11,2019-07-14,THRMHD,4352000,2
35017,2019-05-11,2019-07-15,MHDTHR,4824000,4
35020,2019-05-11,2019-07-15,THRMHD,3447666.66666667,3
35024,2019-05-11,2019-07-16,MHDTHR,5345333.33333333,3
35028,2019-05-11,2019-07-16,THRMHD,3595333.33333333,3
35031,2019-05-11,2019-07-17,MHDTHR,4489250,4
35035,2019-05-11,2019-07-17,THRMHD,3116500,2
35039,2019-05-11,2019-07-18,MHDTHR,3259750,4
35042,2019-05-11,2019-07-18,THRMHD,4158666.66666667,3
35045,2019-05-11,2019-07-19,MHDTHR,3579000,3
35048,2019-05-11,2019-07-19,THRMHD,3159750,4
35050,2019-05-11,2019-07-20,MHDTHR,3934750,4
35054,2019-05-11,2019-07-20,THRMHD,3376333.33333333,3
35057,2019-05-11,2019-07-21,MHDTHR,3611000,3
35061,2019-05-11,2019-07-21,THRMHD,3995333.33333333,3
35064,2019-05-11,2019-07-22,MHDTHR,3626500,4
35068,2019-05-11,2019-07-22,THRMHD,3447666.66666667,3
35072,2019-05-11,2019-07-23,MHDTHR,3995333.33333333,3
35075,2019-05-11,2019-07-23,THRMHD,3842000,3
35078,2019-05-11,2019-07-24,MHDTHR,4190333.33333333,3
35081,2019-05-11,2019-07-24,THRMHD,3315500,2
35085,2019-05-11,2019-07-25,MHDTHR,3544250,4
35088,2019-05-11,2019-07-25,THRMHD,4434666.66666667,3
35091,2019-05-11,2019-07-26,MHDTHR,3841333.33333333,3
35093,2019-05-11,2019-07-26,THRMHD,3444250,4
35095,2019-05-11,2019-07-27,MHDTHR,4572250,4
35098,2019-05-11,2019-07-27,THRMHD,3659250,4
35100,2019-05-11,2019-07-28,MHDTHR,2253000,1
35103,2019-05-11,2019-07-28,THRMHD,3938000,2
35107,2019-05-11,2019-07-29,THRMHD,3447666.66666667,3
35110,2019-05-11,2019-07-30,THRMHD,3842000,3
35113,2019-05-11,2019-07-31,MHDTHR,3240000,1
35116,2019-05-11,2019-07-31,THRMHD,3250000,2
35118,2019-05-11,2019-08-01,MHDTHR,3444750,4
35120,2019-05-11,2019-08-01,THRMHD,4158666.66666667,3
35122,2019-05-11,2019-08-02,MHDTHR,3591000,1
35125,2019-05-11,2019-08-02,THRMHD,3159750,4
35127,2019-05-11,2019-08-03,MHDTHR,3934750,4
35129,2019-05-11,2019-08-03,THRMHD,3376333.33333333,3
35130,2019-05-11,2019-08-04,MHDTHR,4194333.33333333,3
35132,2019-05-11,2019-08-04,THRMHD,3995333.33333333,3
35133,2019-05-11,2019-08-05,MHDTHR,3626500,4
35137,2019-05-11,2019-08-06,MHDTHR,3995333.33333333,3
35139,2019-05-11,2019-08-06,THRMHD,3896000,1
35141,2019-05-11,2019-08-07,MHDTHR,4190333.33333333,3
35144,2019-05-11,2019-08-07,THRMHD,3260000,1
35148,2019-05-11,2019-08-08,MHDTHR,3444750,4
35150,2019-05-11,2019-08-08,THRMHD,5790000,1
35152,2019-05-11,2019-08-09,MHDTHR,3579000,3
35154,2019-05-11,2019-08-09,THRMHD,3159750,4
35156,2019-05-11,2019-08-10,MHDTHR,4219250,4
35157,2019-05-11,2019-08-10,THRMHD,4119750,4
35159,2019-05-11,2019-08-11,MHDTHR,2253000,1
35160,2019-05-11,2019-08-11,THRMHD,3568000,2
35162,2019-05-11,2019-08-12,MHDTHR,3250000,2
35165,2019-05-11,2019-08-12,THRMHD,4470333.33333333,3
35167,2019-05-11,2019-08-13,MHDTHR,4742000,3
35170,2019-05-11,2019-08-13,THRMHD,4158666.66666667,3
35171,2019-05-11,2019-08-14,MHDTHR,4764500,4
35174,2019-05-11,2019-08-14,THRMHD,4600500,2
35178,2019-05-11,2019-08-16,MHDTHR,3743500,2
35180,2019-05-11,2019-08-16,THRMHD,4190333.33333333,3
35182,2019-05-11,2019-08-17,MHDTHR,4961250,4
35183,2019-05-11,2019-08-17,THRMHD,4498333.33333333,3
35187,2019-05-11,2019-08-19,THRMHD,3116500,2
35189,2019-05-11,2019-08-20,MHDTHR,3896000,1
35192,2019-05-11,2019-08-20,THRMHD,4742000,3
35194,2019-05-11,2019-08-21,MHDTHR,4937000,3
35197,2019-05-11,2019-08-21,THRMHD,4406000,2
35199,2019-05-11,2019-08-22,MHDTHR,4116750,4
35202,2019-05-11,2019-08-22,THRMHD,4158666.66666667,3
35205,2019-05-11,2019-08-23,MHDTHR,3579000,3
35208,2019-05-11,2019-08-23,THRMHD,3901750,4
35211,2019-05-11,2019-08-24,MHDTHR,4961250,4
35213,2019-05-11,2019-08-24,THRMHD,4301750,4
35215,2019-05-11,2019-08-25,MHDTHR,5221000,1
35217,2019-05-11,2019-08-25,THRMHD,4137000,2
35223,2019-05-11,2019-08-27,THRMHD,4742000,3
35225,2019-05-11,2019-08-28,MHDTHR,4116750,4
35227,2019-05-11,2019-08-28,THRMHD,4406000,2
35231,2019-05-11,2019-08-29,THRMHD,4291333.33333333,3
35234,2019-05-11,2019-08-30,MHDTHR,3591000,1
35236,2019-05-11,2019-08-30,THRMHD,4190333.33333333,3
35239,2019-05-11,2019-08-31,MHDTHR,4961250,4
35240,2019-05-11,2019-08-31,THRMHD,4365666.66666667,3
35243,2019-05-11,2019-09-01,THRMHD,4492000,3
35248,2019-05-11,2019-09-02,THRMHD,3447666.66666667,3
35251,2019-05-11,2019-09-03,THRMHD,3842000,3
35253,2019-05-11,2019-09-04,MHDTHR,3240000,1
35256,2019-05-11,2019-09-04,THRMHD,4406000,2
35259,2019-05-11,2019-09-05,MHDTHR,4186750,4
35262,2019-05-11,2019-09-05,THRMHD,4742000,3
35267,2019-05-11,2019-09-06,THRMHD,4186250,4
35270,2019-05-11,2019-09-07,THRMHD,4558500,2
35278,2019-05-11,2019-09-09,THRMHD,3116500,2
35282,2019-05-11,2019-09-10,THRMHD,4874666.66666667,3
35285,2019-05-11,2019-09-11,THRMHD,5221000,1
35288,2019-05-11,2019-09-12,MHDTHR,4230500,2
35291,2019-05-11,2019-09-13,MHDTHR,3579000,3
35294,2019-05-11,2019-09-14,MHDTHR,5221000,1
35296,2019-05-11,2019-09-15,MHDTHR,5221000,1
35302,2019-05-11,2019-09-17,THRMHD,4158666.66666667,3
35304,2019-05-11,2019-09-18,THRMHD,4406000,2
35307,2019-05-11,2019-09-19,THRMHD,4291333.33333333,3
35310,2019-05-11,2019-09-20,THRMHD,4190333.33333333,3
35312,2019-05-11,2019-09-21,THRMHD,4498333.33333333,3
35315,2019-05-11,2019-09-23,THRMHD,3116500,2
35317,2019-05-11,2019-09-24,THRMHD,3938000,2
35319,2019-05-11,2019-09-25,THRMHD,4406000,2
35322,2019-05-11,2019-09-26,THRMHD,3938000,2
35326,2019-05-11,2019-09-27,THRMHD,4119000,3
35330,2019-05-11,2019-09-28,THRMHD,4365666.66666667,3
35331,2019-05-11,2019-09-29,THRMHD,3938000,2
35355,2019-05-11,2019-10-20,THRMHD,3938000,2
35357,2019-05-11,2019-10-21,THRMHD,3530500,2
35359,2019-05-11,2019-10-23,THRMHD,4600500,2
35361,2019-05-11,2019-10-24,THRMHD,3938000,2
35364,2019-05-11,2019-10-25,THRMHD,4119000,3
35366,2019-05-11,2019-10-26,THRMHD,4365666.66666667,3
35367,2019-05-11,2019-10-27,THRMHD,3938000,2
35368,2019-05-11,2019-10-28,MHDTHR,3260000,1
35370,2019-05-11,2019-10-28,THRMHD,2253000,1
35469,2019-05-12,2019-05-12,MHDTHR,1704625,8
35473,2019-05-12,2019-05-12,THRMHD,1432650,8
35477,2019-05-12,2019-05-13,MHDTHR,1850272.72727273,11
35481,2019-05-12,2019-05-13,THRMHD,1710222.22222222,9
35485,2019-05-12,2019-05-14,MHDTHR,1778700,10
35489,2019-05-12,2019-05-14,THRMHD,1692536.36363636,11
35493,2019-05-12,2019-05-15,MHDTHR,1942916.92307692,13
35497,2019-05-12,2019-05-15,THRMHD,1994363.63636364,11
35501,2019-05-12,2019-05-16,MHDTHR,1973900,10
35505,2019-05-12,2019-05-16,THRMHD,2258500,8
35509,2019-05-12,2019-05-17,MHDTHR,1973111.11111111,9
35513,2019-05-12,2019-05-17,THRMHD,1978666.66666667,12
35517,2019-05-12,2019-05-18,MHDTHR,2499538.46153846,13
35521,2019-05-12,2019-05-18,THRMHD,1940363.63636364,11
35525,2019-05-12,2019-05-19,MHDTHR,2192090.90909091,11
35529,2019-05-12,2019-05-19,THRMHD,2137700,10
35533,2019-05-12,2019-05-20,MHDTHR,2226400,10
35537,2019-05-12,2019-05-20,THRMHD,1922375,8
35541,2019-05-12,2019-05-21,MHDTHR,2179000,10
35545,2019-05-12,2019-05-21,THRMHD,2166000,11
35549,2019-05-12,2019-05-22,MHDTHR,2211083.33333333,12
35553,2019-05-12,2019-05-22,THRMHD,2622000,12
35557,2019-05-12,2019-05-23,MHDTHR,2373454.54545455,11
35561,2019-05-12,2019-05-23,THRMHD,3465888.88888889,9
35565,2019-05-12,2019-05-24,MHDTHR,2635800,9
35569,2019-05-12,2019-05-24,THRMHD,3577272.72727273,11
35573,2019-05-12,2019-05-25,MHDTHR,3184272.72727273,11
35577,2019-05-12,2019-05-25,THRMHD,3208888.88888889,9
35581,2019-05-12,2019-05-26,MHDTHR,3087000,9
35585,2019-05-12,2019-05-26,THRMHD,3321100,10
35589,2019-05-12,2019-05-27,MHDTHR,4162181.81818182,11
35593,2019-05-12,2019-05-27,THRMHD,3682666.66666667,9
35597,2019-05-12,2019-05-28,MHDTHR,3434777.77777778,9
35601,2019-05-12,2019-05-28,THRMHD,2869000,10
35605,2019-05-12,2019-05-29,MHDTHR,2999100,10
35609,2019-05-12,2019-05-29,THRMHD,2853727.27272727,11
35613,2019-05-12,2019-05-30,MHDTHR,3128272.72727273,11
35617,2019-05-12,2019-05-30,THRMHD,3302000,9
35621,2019-05-12,2019-05-31,MHDTHR,3025666.66666667,9
35625,2019-05-12,2019-05-31,THRMHD,2961272.72727273,11
35629,2019-05-12,2019-06-01,MHDTHR,3405000,11
35633,2019-05-12,2019-06-01,THRMHD,3300600,10
35637,2019-05-12,2019-06-02,MHDTHR,3096333.33333333,9
35641,2019-05-12,2019-06-02,THRMHD,3544666.66666667,9
35645,2019-05-12,2019-06-03,MHDTHR,3441909.09090909,11
35649,2019-05-12,2019-06-03,THRMHD,4086700,10
35653,2019-05-12,2019-06-04,MHDTHR,3237555.55555556,9
35657,2019-05-12,2019-06-04,THRMHD,5004666.66666667,9
35661,2019-05-12,2019-06-05,MHDTHR,3059181.81818182,11
35665,2019-05-12,2019-06-05,THRMHD,4168545.45454545,11
35669,2019-05-12,2019-06-06,MHDTHR,3750272.72727273,11
35673,2019-05-12,2019-06-06,THRMHD,4235800,10
35677,2019-05-12,2019-06-07,MHDTHR,3960222.22222222,9
35681,2019-05-12,2019-06-07,THRMHD,3361636.36363636,11
35685,2019-05-12,2019-06-08,MHDTHR,4938454.54545455,11
35689,2019-05-12,2019-06-08,THRMHD,3873300,10
35693,2019-05-12,2019-06-09,MHDTHR,4501250,8
35697,2019-05-12,2019-06-09,THRMHD,3334555.55555556,9
35701,2019-05-12,2019-06-10,MHDTHR,3797545.45454545,11
35705,2019-05-12,2019-06-10,THRMHD,3810400,10
35709,2019-05-12,2019-06-11,MHDTHR,3471555.55555556,9
35713,2019-05-12,2019-06-11,THRMHD,3599700,10
35717,2019-05-12,2019-06-12,MHDTHR,3324100,10
35721,2019-05-12,2019-06-12,THRMHD,3640900,10
35725,2019-05-12,2019-06-13,MHDTHR,3400363.63636364,11
35729,2019-05-12,2019-06-13,THRMHD,3925100,10
35733,2019-05-12,2019-06-14,MHDTHR,3540000,9
35737,2019-05-12,2019-06-14,THRMHD,3300600,10
35741,2019-05-12,2019-06-15,MHDTHR,3815090.90909091,11
35745,2019-05-12,2019-06-15,THRMHD,3525800,10
35749,2019-05-12,2019-06-16,MHDTHR,3201000,8
35753,2019-05-12,2019-06-16,THRMHD,3529285.71428571,7
35757,2019-05-12,2019-06-17,MHDTHR,3529909.09090909,11
35761,2019-05-12,2019-06-17,THRMHD,3850400,10
35765,2019-05-12,2019-06-18,MHDTHR,3333666.66666667,9
35769,2019-05-12,2019-06-18,THRMHD,3589100,10
35773,2019-05-12,2019-06-19,MHDTHR,3337272.72727273,11
35777,2019-05-12,2019-06-19,THRMHD,3588500,10
35781,2019-05-12,2019-06-20,MHDTHR,3422636.36363636,11
35785,2019-05-12,2019-06-20,THRMHD,3862100,10
35789,2019-05-12,2019-06-21,MHDTHR,3375111.11111111,9
35793,2019-05-12,2019-06-21,THRMHD,3229900,10
35797,2019-05-12,2019-06-22,MHDTHR,3862272.72727273,11
35801,2019-05-12,2019-06-22,THRMHD,3804888.88888889,9
35805,2019-05-12,2019-06-23,MHDTHR,3946666.66666667,3
35809,2019-05-12,2019-06-23,THRMHD,3995333.33333333,3
35813,2019-05-12,2019-06-24,MHDTHR,3626500,4
35817,2019-05-12,2019-06-24,THRMHD,3447666.66666667,3
35821,2019-05-12,2019-06-25,MHDTHR,3995333.33333333,3
35825,2019-05-12,2019-06-25,THRMHD,3842000,3
35828,2019-05-12,2019-06-26,MHDTHR,3201000,3
35832,2019-05-12,2019-06-26,THRMHD,2922000,2
35836,2019-05-12,2019-06-27,MHDTHR,3544250,4
35839,2019-05-12,2019-06-27,THRMHD,4434666.66666667,3
35843,2019-05-12,2019-06-28,MHDTHR,3841333.33333333,3
35847,2019-05-12,2019-06-28,THRMHD,3766750,4
35850,2019-05-12,2019-06-29,MHDTHR,4219250,4
35854,2019-05-12,2019-06-29,THRMHD,3682250,4
35858,2019-05-12,2019-06-30,MHDTHR,4797666.66666667,3
35862,2019-05-12,2019-06-30,THRMHD,3938000,2
35866,2019-05-12,2019-07-01,MHDTHR,4186500,4
35870,2019-05-12,2019-07-01,THRMHD,3447666.66666667,3
35873,2019-05-12,2019-07-02,MHDTHR,3995333.33333333,3
35876,2019-05-12,2019-07-02,THRMHD,3842000,3
35879,2019-05-12,2019-07-03,MHDTHR,4116750,4
35883,2019-05-12,2019-07-03,THRMHD,2746500,2
35887,2019-05-12,2019-07-04,MHDTHR,3259750,4
35890,2019-05-12,2019-07-04,THRMHD,4158666.66666667,3
35894,2019-05-12,2019-07-05,MHDTHR,3579000,3
35897,2019-05-12,2019-07-05,THRMHD,3462500,4
35900,2019-05-12,2019-07-06,MHDTHR,4022500,4
35903,2019-05-12,2019-07-06,THRMHD,3376333.33333333,3
35907,2019-05-12,2019-07-07,MHDTHR,3611000,3
35910,2019-05-12,2019-07-07,THRMHD,3995333.33333333,3
35914,2019-05-12,2019-07-08,MHDTHR,3626500,4
35918,2019-05-12,2019-07-08,THRMHD,3447666.66666667,3
35921,2019-05-12,2019-07-09,MHDTHR,3995333.33333333,3
35925,2019-05-12,2019-07-09,THRMHD,3842000,3
35928,2019-05-12,2019-07-10,MHDTHR,4190333.33333333,3
35932,2019-05-12,2019-07-10,THRMHD,3620000,2
35936,2019-05-12,2019-07-11,MHDTHR,3444750,4
35939,2019-05-12,2019-07-11,THRMHD,4762000,3
35942,2019-05-12,2019-07-12,MHDTHR,3708666.66666667,3
35946,2019-05-12,2019-07-12,THRMHD,3797250,4
35949,2019-05-12,2019-07-13,MHDTHR,4119750,4
35952,2019-05-12,2019-07-13,THRMHD,4572250,4
35955,2019-05-12,2019-07-14,MHDTHR,3743666.66666667,3
35959,2019-05-12,2019-07-14,THRMHD,4352000,2
35963,2019-05-12,2019-07-15,MHDTHR,4824000,4
35967,2019-05-12,2019-07-15,THRMHD,3447666.66666667,3
35970,2019-05-12,2019-07-16,MHDTHR,5345333.33333333,3
35974,2019-05-12,2019-07-16,THRMHD,3595333.33333333,3
35977,2019-05-12,2019-07-17,MHDTHR,4489250,4
35981,2019-05-12,2019-07-17,THRMHD,3116500,2
35985,2019-05-12,2019-07-18,MHDTHR,3259750,4
35988,2019-05-12,2019-07-18,THRMHD,3980000,1
35991,2019-05-12,2019-07-19,MHDTHR,3579000,3
35993,2019-05-12,2019-07-19,THRMHD,3159750,4
